Date,Close,Open,High,Low,Vol.,Change %
2005-06-07,"2,098.15","2,091.95","2,102.85","2,084.35",36.01M,0.26%
2005-06-08,"2,112.4","2,094.7","2,115.25","2,094.05",49.63M,0.68%
2005-06-09,"2,103.2","2,112.25","2,118.65","2,097.55",53.92M,-0.44%
2005-06-10,"2,090.6","2,103.45","2,133.1","2,086.3",49.03M,-0.60%
2005-06-13,"2,102.75","2,090.7","2,106.65","2,081.7",38.79M,0.58%
2005-06-14,"2,112.35","2,103.65","2,113.85","2,098.7",38.61M,0.46%
2005-06-15,"2,128.65","2,110.5","2,131.95","2,110.35",44.58M,0.77%
2005-06-16,"2,123.7","2,128.3","2,135.1","2,114.55",65.29M,-0.23%
2005-06-17,"2,123.4","2,123.6","2,131.75","2,103.9",43.86M,-0.01%
2005-06-20,"2,144.35","2,130.8","2,150.25","2,124.65",92.37M,0.99%
2005-06-21,"2,170","2,144.75","2,173.25","2,140.15",68.99M,1.20%
2005-06-22,"2,187.35","2,167.8","2,196.45","2,167.35",87.46M,0.80%
2005-06-23,"2,183.85","2,187.35","2,192.1","2,174.05",62.65M,-0.16%
2005-06-24,"2,194.35","2,184","2,204.45","2,162.95",57.56M,0.48%
2005-06-27,"2,199.8","2,194.35","2,219.65","2,188.15",93.01M,0.25%
2005-06-28,"2,169.85","2,199.8","2,206.8","2,165.9",73.42M,-1.36%
2005-06-29,"2,191.65","2,170.2","2,194.25","2,162",58.64M,1.00%
2005-06-30,"2,220.6","2,191.55","2,226.15","2,189.45",82.21M,1.32%
2005-07-01,"2,211.9","2,220.45","2,220.55","2,198.9",54.59M,-0.39%
2005-07-04,"2,230.65","2,212.05","2,232.2","2,211.4",49.16M,0.85%
2005-07-05,"2,210.75","2,231.2","2,238.6","2,205.1",55.52M,-0.89%
2005-07-06,"2,228.2","2,211.35","2,232.65","2,211.3",51.43M,0.79%
2005-07-07,"2,179.4","2,228.3","2,235.8","2,171.25",60.52M,-2.19%
2005-07-08,"2,196.2","2,183.55","2,210.7","2,179.05",48.32M,0.77%
2005-07-11,"2,218.85","2,195.55","2,224.65","2,195.55",54.41M,1.03%
2005-07-12,"2,220.8","2,219.1","2,233.2","2,191.7",71.61M,0.09%
2005-07-13,"2,204.05","2,221.45","2,234.15","2,200.05",74.23M,-0.75%
2005-07-14,"2,185.1","2,204.4","2,212.55","2,178.6",65.04M,-0.86%
2005-07-15,"2,212.55","2,185.1","2,216.5","2,181.85",57.48M,1.26%
2005-07-18,"2,234","2,212.95","2,248.7","2,212.95",55.02M,0.97%
2005-07-19,"2,237.3","2,234.25","2,246.7","2,227.2",51.11M,0.15%
2005-07-20,"2,241.9","2,236.9","2,252","2,236.9",56.89M,0.21%
2005-07-21,"2,230.5","2,240.95","2,251.85","2,221.2",60.77M,-0.51%
2005-07-22,"2,265.6","2,231","2,268.55","2,223.15",57.71M,1.57%
2005-07-25,"2,291.75","2,266.65","2,293.95","2,266.65",81.36M,1.15%
2005-07-26,"2,303.15","2,289.25","2,307.1","2,279.8",98.68M,0.50%
2005-07-27,"2,319.1","2,304.25","2,324","2,292.85",70.68M,0.69%
2005-07-29,"2,312.3","2,318.05","2,332.55","2,280.85",111.82M,-0.29%
2005-08-01,"2,318.05","2,312.05","2,329.9","2,294.25",59.15M,0.25%
2005-08-02,"2,353.65","2,321.9","2,357.15","2,319.75",81.64M,1.54%
2005-08-03,"2,357","2,359.1","2,377","2,345.2",102.04M,0.14%
2005-08-04,"2,367.8","2,357.75","2,377.35","2,352.05",91.95M,0.46%
2005-08-05,"2,361.2","2,367.35","2,377.1","2,355.95",114.26M,-0.28%
2005-08-08,"2,324.4","2,361.95","2,386.95","2,320.05",97.37M,-1.56%
2005-08-09,"2,318.7","2,324.75","2,342.2","2,303.1",93.65M,-0.25%
2005-08-10,"2,360.15","2,322.3","2,364.8","2,322.05",81.81M,1.79%
2005-08-11,"2,380.9","2,358.9","2,387.3","2,355.5",93.59M,0.88%
2005-08-12,"2,361.55","2,381.05","2,390.45","2,356.9",71.14M,-0.81%
2005-08-16,"2,369.8","2,361.65","2,379.4","2,356.85",59.05M,0.35%
2005-08-17,"2,403.15","2,369.8","2,406.25","2,357.5",61.48M,1.41%
2005-08-18,"2,388.45","2,404.65","2,426.65","2,380.7",63.48M,-0.61%
2005-08-19,"2,383.45","2,400.8","2,409.35","2,378.45",47.52M,-0.21%
2005-08-22,"2,367.85","2,383.45","2,403.45","2,355.75",55.93M,-0.65%
2005-08-23,"2,326.1","2,369.55","2,380.5","2,320.35",57.19M,-1.76%
2005-08-24,"2,322.5","2,326.1","2,334.9","2,300.45",68.32M,-0.15%
2005-08-25,"2,354.55","2,323.1","2,359.2","2,320.7",78.54M,1.38%
2005-08-26,"2,357.05","2,354.6","2,368.05","2,340.2",47.58M,0.11%
2005-08-29,"2,337.65","2,359.2","2,365.85","2,312.6",41.87M,-0.82%
2005-08-30,"2,367.75","2,337.8","2,373.8","2,337.75",46.97M,1.29%
2005-08-31,"2,384.65","2,369.05","2,387","2,355",50.12M,0.71%
2005-09-01,"2,405.75","2,384.7","2,412.35","2,382.9",59.76M,0.88%
2005-09-02,"2,415.8","2,406.45","2,422.1","2,396.1",61.34M,0.42%
2005-09-05,"2,422.95","2,417.1","2,439.55","2,414.95",50.52M,0.30%
2005-09-06,"2,428.65","2,422.4","2,436.25","2,417",47.41M,0.24%
2005-09-08,"2,454.45","2,429","2,456.9","2,429",46.07M,1.06%
2005-09-09,"2,455.45","2,448.8","2,462.8","2,441.9",47.67M,0.04%
2005-09-12,"2,484.15","2,455.85","2,486.35","2,455.85",44.83M,1.17%
2005-09-13,"2,500.35","2,484","2,503","2,477.1",54.88M,0.65%
2005-09-14,"2,492.45","2,500.4","2,514.75","2,476",82.09M,-0.32%
2005-09-15,"2,523.95","2,492.85","2,527.5","2,492.75",62.95M,1.26%
2005-09-16,"2,552.35","2,524.9","2,555.1","2,519.05",63.66M,1.13%
2005-09-19,"2,567.1","2,555.45","2,579.7","2,550.45",63.88M,0.58%
2005-09-20,"2,578","2,567.2","2,582.8","2,546.6",77.24M,0.42%
2005-09-21,"2,567.3","2,576.7","2,585.6","2,504.9",108.70M,-0.42%
2005-09-22,"2,476.5","2,567.85","2,580.4","2,465.85",103.32M,-3.54%
2005-09-23,"2,477.75","2,480.5","2,507.9","2,453.05",84.22M,0.05%
2005-09-26,"2,557.35","2,477.85","2,560.85","2,477.85",61.92M,3.21%
2005-09-27,"2,574.85","2,558.5","2,592.5","2,549.85",80.84M,0.68%
2005-09-28,"2,598.05","2,574.45","2,602.95","2,559.85",75.64M,0.90%
2005-09-29,"2,611.2","2,598.6","2,633.9","2,589.45",118.32M,0.51%
2005-09-30,"2,601.4","2,607.9","2,623.05","2,567.75",88.16M,-0.38%
2005-10-03,"2,630.05","2,601","2,635","2,597.2",64.62M,1.10%
2005-10-04,"2,663.35","2,630","2,667.05","2,629.6",76.75M,1.27%
2005-10-05,"2,644.4","2,663.7","2,669.2","2,636.6",87.71M,-0.71%
2005-10-06,"2,579.15","2,643.8","2,643.8","2,571.3",107.14M,-2.47%
2005-10-07,"2,574.05","2,577.2","2,603.25","2,547.55",92.77M,-0.20%
2005-10-10,"2,566.85","2,577.1","2,595.15","2,561",61.31M,-0.28%
2005-10-11,"2,589.55","2,569.15","2,592","2,533.7",71.47M,0.88%
2005-10-13,"2,537.3","2,584.4","2,589.35","2,529.05",95.74M,-2.02%
2005-10-14,"2,484.4","2,537.7","2,548","2,478",91.44M,-2.08%
2005-10-17,"2,485.15","2,488.4","2,498.6","2,459.5",77.00M,0.03%
2005-10-18,"2,468.2","2,485.25","2,517.7","2,452.5",77.32M,-0.68%
2005-10-19,"2,412.45","2,467.8","2,467.85","2,394.95",93.29M,-2.26%
2005-10-20,"2,395.45","2,421.4","2,463.85","2,363.55",114.28M,-0.70%
2005-10-21,"2,443.75","2,397.85","2,447.85","2,384.05",97.46M,2.02%
2005-10-24,"2,394.85","2,444.2","2,460","2,388.4",80.24M,-2.00%
2005-10-25,"2,418.2","2,394.95","2,444.6","2,390.85",85.09M,0.98%
2005-10-26,"2,408.5","2,418.45","2,434","2,401.1",91.10M,-0.40%
2005-10-27,"2,352.9","2,408.95","2,416.45","2,338.6",125.29M,-2.31%
2005-10-28,"2,316.05","2,352.65","2,355.15","2,307.45",84.57M,-1.57%
2005-10-31,"2,370.95","2,314.85","2,373.4","2,314.2",69.80M,2.37%
2005-11-01,"2,386.75","2,366.8","2,410.15","2,366.8",18.75M,0.67%
2005-11-02,"2,419.05","2,386.45","2,423.8","2,367.75",82.54M,1.35%
2005-11-07,"2,461.6","2,419.25","2,464.65","2,411.6",79.27M,1.76%
2005-11-08,"2,492.65","2,463.65","2,502.9","2,460",79.72M,1.26%
2005-11-09,"2,489.1","2,493.1","2,519.4","2,475.7",73.90M,-0.14%
2005-11-10,"2,500.7","2,489.1","2,504.75","2,480.85",64.92M,0.47%
2005-11-11,"2,548.65","2,500.85","2,551.4","2,500.85",72.47M,1.92%
2005-11-14,"2,558.7","2,548.55","2,576.95","2,534.4",70.31M,0.39%
2005-11-16,"2,582.75","2,559.45","2,585.95","2,559.45",59.71M,0.94%
2005-11-17,"2,603.95","2,558.45","2,608.85","2,558.45",66.44M,0.82%
2005-11-18,"2,620.05","2,604","2,632.35","2,595.15",81.69M,0.62%
2005-11-21,"2,602.5","2,620.1","2,626.4","2,591.75",74.80M,-0.67%
2005-11-22,"2,572.85","2,603.25","2,614","2,567.05",67.63M,-1.14%
2005-11-23,"2,608.6","2,572.85","2,613.4","2,563.1",70.84M,1.39%
2005-11-24,"2,635","2,608.9","2,643.7","2,608.7",98.40M,1.01%
2005-11-25,"2,664.3","2,635.35","2,668.9","2,633.75",74.96M,1.11%
2005-11-26,"2,683.45","2,664.85","2,686.5","2,664.7",25.54M,0.72%
2005-11-28,"2,712","2,683.6","2,717.15","2,682.65",83.65M,1.06%
2005-11-29,"2,698.3","2,712.35","2,713.9","2,679.9",78.58M,-0.51%
2005-11-30,"2,652.25","2,698.1","2,727.05","2,647.1",82.03M,-1.71%
2005-12-01,"2,698.95","2,651.6","2,705","2,641.95",74.05M,1.76%
2005-12-02,"2,697.95","2,699.55","2,730.7","2,691.5",79.80M,-0.04%
2005-12-05,"2,660.5","2,697.6","2,710.65","2,654.35",62.68M,-1.39%
2005-12-06,"2,662.3","2,661.4","2,694.4","2,647.35",56.61M,0.07%
2005-12-07,"2,693","2,662.3","2,697.1","2,662.3",66.55M,1.15%
2005-12-08,"2,706.7","2,694.95","2,711.6","2,673.5",70.17M,0.51%
2005-12-09,"2,756.45","2,706.75","2,761.1","2,698",76.48M,1.84%
2005-12-12,"2,776.2","2,756.4","2,789.35","2,756.4",75.29M,0.72%
2005-12-13,"2,812.3","2,776.8","2,815.3","2,764.65",93.13M,1.30%
2005-12-14,"2,804.55","2,812.8","2,825.65","2,788.3",122.65M,-0.28%
2005-12-15,"2,778.55","2,805.2","2,821.5","2,763.35",92.70M,-0.93%
2005-12-16,"2,810.15","2,778.65","2,814.9","2,766.5",88.27M,1.14%
2005-12-19,"2,842.6","2,808.35","2,846","2,803.45",77.02M,1.15%
2005-12-20,"2,826.2","2,843.15","2,853.1","2,815.2",74.98M,-0.58%
2005-12-21,"2,822.9","2,826.45","2,847.3","2,799.45",123.43M,-0.12%
2005-12-22,"2,835.25","2,826.7","2,846.65","2,818.65",66.79M,0.44%
2005-12-23,"2,804.85","2,835.7","2,857","2,799.7",65.18M,-1.07%
2005-12-26,"2,749.6","2,804.3","2,804.3","2,741.8",57.49M,-1.97%
2005-12-27,"2,805.9","2,746.25","2,812.6","2,725.7",58.76M,2.05%
2005-12-28,"2,794.05","2,806.8","2,824.3","2,780",73.93M,-0.42%
2005-12-29,"2,821.95","2,792.75","2,829.4","2,792.75",79.24M,1.00%
2005-12-30,"2,836.55","2,823.95","2,845.55","2,812.75",76.05M,0.52%
2006-01-02,"2,835.95","2,836.8","2,849.45","2,825.4",51.92M,-0.02%
2006-01-03,"2,883.35","2,835.95","2,887.2","2,832.05",56.92M,1.67%
2006-01-04,"2,904.4","2,883","2,909.35","2,883",82.02M,0.73%
2006-01-05,"2,899.85","2,904.45","2,916.2","2,884.8",70.08M,-0.16%
2006-01-06,"2,914","2,899.85","2,921.7","2,877.25",83.35M,0.49%
2006-01-09,"2,910.1","2,913.35","2,927.25","2,898.25",74.82M,-0.13%
2006-01-10,"2,870.8","2,910.15","2,913.05","2,865.6",71.12M,-1.35%
2006-01-12,"2,850.7","2,869.35","2,869.35","2,824",92.18M,-0.70%
2006-01-13,"2,850.55","2,851.4","2,878.35","2,846.7",66.17M,-0.01%
2006-01-16,"2,833.1","2,851.35","2,855.7","2,824.05",57.83M,-0.61%
2006-01-17,"2,829.1","2,833.8","2,861.25","2,820.65",95.10M,-0.14%
2006-01-18,"2,809.2","2,809.9","2,840.1","2,783.85",119.05M,-0.70%
2006-01-19,"2,870.85","2,811.1","2,875.95","2,811.1",69.43M,2.19%
2006-01-20,"2,900.95","2,870.8","2,912.8","2,870.8",73.70M,1.05%
2006-01-23,"2,884.05","2,900.3","2,900.3","2,870.95",65.13M,-0.58%
2006-01-24,"2,908","2,886.35","2,914.25","2,885.75",67.19M,0.83%
2006-01-25,"2,940.35","2,908.75","2,949.1","2,871.25",97.13M,1.11%
2006-01-27,"2,982.75","2,941.9","2,989.7","2,941.9",115.08M,1.44%
2006-01-30,"2,974.5","2,983.3","3,002.2","2,963.65",99.40M,-0.28%
2006-01-31,"3,001.1","2,968.95","3,005.1","2,968.85",74.30M,0.89%
2006-02-01,"2,971.55","3,001.3","3,011.05","2,960.9",87.16M,-0.98%
2006-02-02,"2,967.45","2,972.2","2,997.25","2,957.55",80.52M,-0.14%
2006-02-03,"2,940.6","2,968.1","2,973.9","2,931.85",62.88M,-0.90%
2006-02-06,"3,000.45","2,940.95","3,009.45","2,928.1",70.48M,2.04%
2006-02-07,"3,020.1","3,001.15","3,025.1","2,991.25",84.82M,0.65%
2006-02-08,"3,008.95","3,018.2","3,021.25","2,984.9",72.21M,-0.37%
2006-02-10,"3,027.55","3,009.15","3,031.75","3,009.1",77.23M,0.62%
2006-02-13,"3,041.15","3,026.15","3,042.75","3,018.5",66.17M,0.45%
2006-02-14,"3,017.55","3,040.25","3,051.7","3,009.9",86.85M,-0.78%
2006-02-15,"3,022.2","3,001.4","3,048.8","2,995.3",90.34M,0.15%
2006-02-16,"3,021.6","3,023.1","3,036.65","3,013.7",77.74M,-0.02%
2006-02-17,"2,981.5","3,021.65","3,038.8","2,976.7",80.25M,-1.33%
2006-02-20,"3,005.85","2,982.35","3,010.65","2,955.85",61.70M,0.82%
2006-02-21,"3,035.5","3,008.55","3,042.05","3,008.55",59.63M,0.99%
2006-02-22,"3,050.8","3,035.65","3,055.65","3,032.5",56.29M,0.50%
2006-02-23,"3,062.1","3,050.85","3,078.4","3,050.85",108.54M,0.37%
2006-02-24,"3,050.05","3,061.7","3,072","3,041.6",61.84M,-0.39%
2006-02-27,"3,067.45","3,050.3","3,070.35","3,050.3",53.58M,0.57%
2006-02-28,"3,074.7","3,067.9","3,090.3","3,031.8",101.52M,0.24%
2006-03-01,"3,123.1","3,074.6","3,127.25","3,064",96.24M,1.57%
2006-03-02,"3,150.7","3,124.25","3,170.35","3,124.25",117.84M,0.88%
2006-03-03,"3,147.35","3,151.3","3,167.2","3,132.6",68.56M,-0.11%
2006-03-06,"3,190.4","3,147.25","3,194","3,147.2",70.23M,1.37%
2006-03-07,"3,182.8","3,190.45","3,192.95","3,166.75",85.34M,-0.24%
2006-03-08,"3,116.7","3,183.45","3,187.5","3,107.9",104.39M,-2.08%
2006-03-09,"3,129.1","3,116.75","3,132.65","3,069.85",91.56M,0.40%
2006-03-10,"3,183.9","3,129.05","3,189.35","3,128.6",87.82M,1.75%
2006-03-13,"3,202.65","3,184.1","3,221.3","3,174.05",71.71M,0.59%
2006-03-14,"3,195.35","3,197.2","3,223.45","3,184.05",80.72M,-0.23%
2006-03-16,"3,226.6","3,197.3","3,230.4","3,196.95",85.10M,0.98%
2006-03-17,"3,234.05","3,226.9","3,258.3","3,226.9",84.41M,0.23%
2006-03-20,"3,265.65","3,234.2","3,268.25","3,234.2",74.74M,0.98%
2006-03-21,"3,262.3","3,264.65","3,292.15","3,247.25",88.11M,-0.10%
2006-03-22,"3,240.15","3,263.35","3,267.95","3,221.95",82.46M,-0.68%
2006-03-23,"3,247.15","3,240.85","3,265.6","3,225.2",119.52M,0.22%
2006-03-24,"3,279.8","3,247.15","3,286.2","3,242.6",127.06M,1.01%
2006-03-27,"3,321.65","3,283.4","3,327.05","3,280.8",116.36M,1.28%
2006-03-28,"3,325","3,321.45","3,344.5","3,311.85",96.28M,0.10%
2006-03-29,"3,354.2","3,324.85","3,359.8","3,324.8",97.38M,0.88%
2006-03-30,"3,418.95","3,354.25","3,433.85","3,354.25",146.86M,1.93%
2006-03-31,"3,402.55","3,420.55","3,425.45","3,381.9",93.48M,-0.48%
2006-04-03,"3,473.3","3,403.15","3,478.25","3,402.45",73.25M,2.08%
2006-04-04,"3,483.15","3,473.1","3,508.25","3,463.85",91.64M,0.28%
2006-04-05,"3,510.9","3,483.15","3,513.95","3,483.15",79.38M,0.80%
2006-04-07,"3,454.8","3,525.6","3,555.5","3,445.9",137.09M,-1.60%
2006-04-10,"3,478.45","3,455","3,489.05","3,430.4",104.98M,0.68%
2006-04-12,"3,380","3,479.1","3,484.65","3,366.75",124.25M,-2.83%
2006-04-13,"3,345.5","3,380.4","3,391.05","3,290.35",129.12M,-1.02%
2006-04-17,"3,425.15","3,342.15","3,433.65","3,342.15",94.14M,2.38%
2006-04-18,"3,518.1","3,429","3,521.95","3,429",103.92M,2.71%
2006-04-19,"3,535.85","3,523.65","3,570.5","3,502.75",119.07M,0.50%
2006-04-20,"3,573.5","3,539.8","3,578.35","3,527.25",113.70M,1.06%
2006-04-21,"3,573.05","3,576.75","3,592.75","3,517.1",133.26M,-0.01%
2006-04-24,"3,548.9","3,572.8","3,585.35","3,536.3",90.79M,-0.68%
2006-04-25,"3,462.65","3,548.8","3,552.65","3,433.55",83.49M,-2.43%
2006-04-26,"3,555.75","3,462.65","3,562.3","3,454.1",90.64M,2.69%
2006-04-27,"3,508.1","3,554.7","3,598.95","3,492.75",148.89M,-1.34%
2006-04-28,"3,508.35","3,507.45","3,517.65","3,342.85",108.82M,0.01%
2006-04-29,"3,557.6","3,508.35","3,565.75","3,508.35",-,1.40%
2006-05-02,"3,605.45","3,557.55","3,622.05","3,556.9",108.35M,1.35%
2006-05-03,"3,634.25","3,604.4","3,640.8","3,581.4",95.59M,0.80%
2006-05-04,"3,648.4","3,630.65","3,674.5","3,621.55",100.11M,0.39%
2006-05-05,"3,663.95","3,649.45","3,676.55","3,639.55",106.75M,0.43%
2006-05-08,"3,693.15","3,668.65","3,708.55","3,668.65",70.29M,0.80%
2006-05-09,"3,720.55","3,694.65","3,725.4","3,655.65",83.89M,0.74%
2006-05-10,"3,754.25","3,720.75","3,758.05","3,717.25",93.51M,0.91%
2006-05-11,"3,701.05","3,755.8","3,774.15","3,687.9",77.73M,-1.42%
2006-05-12,"3,650.05","3,704.15","3,704.15","3,633.85",94.03M,-1.38%
2006-05-15,"3,502.95","3,651","3,653","3,482.85",125.34M,-4.03%
2006-05-16,"3,523.3","3,502.95","3,543.5","3,382.4",139.75M,0.58%
2006-05-17,"3,635.1","3,525.05","3,641.85","3,525.05",99.89M,3.17%
2006-05-18,"3,388.9","3,636.45","3,636.45","3,365.9",137.04M,-6.77%
2006-05-19,"3,246.9","3,391.85","3,493.05","3,205.25",143.37M,-4.19%
2006-05-22,"3,081.35","3,254.3","3,313.9","2,896.4",145.30M,-5.10%
2006-05-23,"3,199.35","3,068.6","3,221.05","2,997.35",114.89M,3.83%
2006-05-24,"3,115.55","3,203.5","3,249.75","3,091.6",134.54M,-2.62%
2006-05-25,"3,177.7","3,114.7","3,198.35","3,012.95",154.24M,1.99%
2006-05-26,"3,209.6","3,177.7","3,277.95","3,177.7",105.52M,1.00%
2006-05-29,"3,214.9","3,207.25","3,255.25","3,193.15",73.01M,0.17%
2006-05-30,"3,185.3","3,215.5","3,252.1","3,167.05",69.35M,-0.92%
2006-05-31,"3,071.05","3,181.95","3,181.95","2,972.9",119.37M,-3.59%
2006-06-01,"2,962.25","3,072.55","3,130","2,936.6",112.88M,-3.54%
2006-06-02,"3,091.35","2,961.5","3,099.35","2,940.2",106.18M,4.36%
2006-06-05,"3,016.65","3,092.6","3,125.4","3,006.4",88.21M,-2.42%
2006-06-06,"2,937.3","3,015.05","3,015.05","2,910.3",98.82M,-2.63%
2006-06-07,"2,860.45","2,935.25","2,956.9","2,819.45",122.68M,-2.62%
2006-06-08,"2,724.35","2,856.9","2,859.4","2,683.2",133.61M,-4.76%
2006-06-09,"2,866.3","2,721.2","2,875.75","2,707.85",101.50M,5.21%
2006-06-12,"2,776.85","2,867.65","2,877.8","2,761.85",78.19M,-3.12%
2006-06-13,"2,663.3","2,773.6","2,773.6","2,638.1",85.46M,-4.09%
2006-06-14,"2,632.8","2,665.05","2,767.75","2,595.65",98.86M,-1.15%
2006-06-15,"2,798.8","2,634.1","2,814.15","2,634.1",88.84M,6.31%
2006-06-16,"2,890.35","2,799.85","2,960.15","2,799.85",117.62M,3.27%
2006-06-19,"2,916.9","2,892","2,932.9","2,846.5",75.18M,0.92%
2006-06-20,"2,861.3","2,919","2,919","2,837.45",85.07M,-1.91%
2006-06-21,"2,923.45","2,861.4","2,930.8","2,836.4",81.73M,2.17%
2006-06-22,"2,994.75","2,923.75","3,017.65","2,923.75",81.03M,2.44%
2006-06-23,"3,042.7","2,993.55","3,063.2","2,920.2",86.90M,1.60%
2006-06-25,"3,050.3","3,043.15","3,083","3,035.95",12.07M,0.25%
2006-06-26,"2,943.2","3,051.8","3,059.85","2,928",87.44M,-3.51%
2006-06-27,"2,982.45","2,943.6","3,004.15","2,899.25",116.75M,1.33%
2006-06-28,"2,981.1","2,982.2","3,003.65","2,909.6",84.90M,-0.05%
2006-06-29,"2,997.9","2,982.9","3,049.25","2,982.9",110.79M,0.56%
2006-06-30,"3,128.2","2,993.5","3,134.15","2,993.5",98.68M,4.35%
2006-07-03,"3,150.95","3,128.75","3,160.35","3,114.85",66.60M,0.73%
2006-07-04,"3,138.65","3,151.05","3,177.4","3,130.3",66.68M,-0.39%
2006-07-05,"3,197.1","3,136.95","3,201.2","3,121.8",90.42M,1.86%
2006-07-06,"3,156.4","3,197.5","3,197.5","3,138.4",74.89M,-1.27%
2006-07-07,"3,075.85","3,157.95","3,193.1","3,056.3",90.06M,-2.55%
2006-07-10,"3,142","3,077.1","3,147.7","3,064.1",65.28M,2.15%
2006-07-11,"3,116.15","3,145.3","3,146","3,100.4",66.34M,-0.82%
2006-07-12,"3,195.9","3,124.95","3,201.35","3,078.25",93.62M,2.56%
2006-07-13,"3,169.3","3,196.3","3,208.85","3,148.95",81.62M,-0.83%
2006-07-14,"3,123.35","3,166.25","3,166.25","3,089.55",61.51M,-1.45%
2006-07-17,"3,007.55","3,123.65","3,125.1","2,999.35",60.05M,-3.71%
2006-07-18,"2,993.65","3,007.15","3,038.25","2,967.95",70.49M,-0.46%
2006-07-19,"2,932.75","2,995.85","3,045.35","2,919.95",79.09M,-2.03%
2006-07-20,"3,023.05","2,943.65","3,041.25","2,943.65",77.71M,3.08%
2006-07-21,"2,945","3,025.1","3,029.1","2,930.15",74.88M,-2.58%
2006-07-24,"2,985.85","2,944.9","2,996.65","2,878.25",78.14M,1.39%
2006-07-25,"3,040.5","2,989.5","3,046.95","2,987.15",70.65M,1.83%
2006-07-26,"3,110.15","3,040.45","3,121.4","3,022.7",77.14M,2.29%
2006-07-27,"3,156.15","3,109.85","3,167.1","3,109.85",106.69M,1.48%
2006-07-28,"3,130.8","3,158","3,168.5","3,109.45",81.28M,-0.80%
2006-07-31,"3,143.2","3,131.35","3,179.7","3,110.6",61.68M,0.40%
2006-08-01,"3,147.8","3,128.2","3,154.7","3,113.6",57.03M,0.15%
2006-08-02,"3,182.1","3,129.45","3,187.85","3,127.9",55.48M,1.09%
2006-08-03,"3,190","3,182.55","3,234.25","3,175.15",69.09M,0.25%
2006-08-04,"3,176.75","3,189.7","3,228.15","3,161.8",69.53M,-0.42%
2006-08-07,"3,151.1","3,176.7","3,178.5","3,142.55",50.26M,-0.81%
2006-08-08,"3,212.4","3,151.55","3,216.75","3,151.55",52.27M,1.95%
2006-08-09,"3,254.6","3,211.55","3,267.2","3,187.85",71.78M,1.31%
2006-08-10,"3,260.1","3,254.6","3,274.75","3,229.45",59.29M,0.17%
2006-08-11,"3,274.35","3,260.05","3,286.5","3,236.95",63.50M,0.44%
2006-08-14,"3,313.1","3,274.95","3,317.8","3,269.15",51.60M,1.18%
2006-08-16,"3,356.05","3,314.75","3,377.1","3,314.75",69.20M,1.30%
2006-08-17,"3,353.9","3,359.7","3,385.15","3,328.6",72.57M,-0.06%
2006-08-18,"3,356.75","3,354.5","3,366.25","3,332.2",57.03M,0.08%
2006-08-21,"3,366","3,356.8","3,374.9","3,332.9",48.94M,0.28%
2006-08-22,"3,364.6","3,369.6","3,398.35","3,351.5",58.62M,-0.04%
2006-08-23,"3,335.8","3,363.6","3,369.65","3,325.1",52.06M,-0.86%
2006-08-24,"3,370.4","3,336.65","3,379.55","3,304.85",70.80M,1.04%
2006-08-25,"3,385.95","3,368.55","3,402.7","3,368.55",68.46M,0.46%
2006-08-28,"3,401.1","3,386","3,405.3","3,377.75",46.75M,0.45%
2006-08-29,"3,425.7","3,405.05","3,434.95","3,396.1",60.67M,0.72%
2006-08-30,"3,430.35","3,425.8","3,440.2","3,407.75",61.67M,0.14%
2006-08-31,"3,413.9","3,404.5","3,452.3","3,403.65",98.62M,-0.48%
2006-09-01,"3,435.45","3,414","3,439.5","3,402.9",69.84M,0.63%
2006-09-04,"3,476.85","3,435.55","3,483.1","3,435.55",55.80M,1.21%
2006-09-05,"3,473.75","3,471.4","3,488.6","3,457.9",49.64M,-0.09%
2006-09-06,"3,477.25","3,474.4","3,490.7","3,465.8",64.63M,0.10%
2006-09-07,"3,454.55","3,477.15","3,478.85","3,438.8",61.58M,-0.65%
2006-09-08,"3,471.45","3,454.65","3,477.95","3,442.85",75.30M,0.49%
2006-09-11,"3,366.15","3,470.35","3,486.65","3,351.3",77.97M,-3.03%
2006-09-12,"3,389.9","3,363.3","3,395.05","3,328.45",80.29M,0.71%
2006-09-13,"3,454.55","3,389.85","3,470.65","3,389.8",71.10M,1.91%
2006-09-14,"3,471.6","3,454.6","3,484","3,454.6",68.36M,0.49%
2006-09-15,"3,478.6","3,471.65","3,487.45","3,434.55",71.32M,0.20%
2006-09-18,"3,492.75","3,478.65","3,506.2","3,478.4",60.73M,0.41%
2006-09-19,"3,457.35","3,493.5","3,514.95","3,438.8",69.74M,-1.01%
2006-09-20,"3,502.8","3,457.85","3,509.85","3,419.75",62.44M,1.31%
2006-09-21,"3,553.05","3,506.7","3,556.35","3,506.7",65.97M,1.43%
2006-09-22,"3,544.05","3,554.05","3,562.45","3,525.4",60.15M,-0.25%
2006-09-25,"3,523.45","3,545.1","3,568.65","3,514.85",59.72M,-0.58%
2006-09-26,"3,571.75","3,523.7","3,576.75","3,517.15",67.28M,1.37%
2006-09-27,"3,579.3","3,571.75","3,603.7","3,568.4",65.27M,0.21%
2006-09-28,"3,571.75","3,579.95","3,589.3","3,560.75",82.60M,-0.21%
2006-09-29,"3,588.4","3,572.15","3,599.8","3,564.7",58.34M,0.47%
2006-10-03,"3,569.6","3,588.95","3,606.2","3,561.7",55.66M,-0.52%
